,pubmed_id,value,class,id_ontology
6651,313733,Hereditary C2 deficiency,SpecificDisease,OMIM:217000
6652,313733,immunodeficiency,DiseaseClass,D007153
6653,313733,C2 deficiency,SpecificDisease,OMIM:217000
6654,313733,immunodeficiency,DiseaseClass,D007153
6655,313733,hypoimmunoglobulinemia,DiseaseClass,D007153
6656,313733,chromosomal abnormalities,DiseaseClass,D002869
6657,313733,C2 deficiency,SpecificDisease,OMIM:217000
6659,3012567|t|Isolation of molecular probes associated with the chromosome 15 instability in the Prader-Willi syndrome.,,,
6660,"3012567|a|Flow cytometry and recombinant DNA techniques have been used to obtain reagents for a molecular analysis of the Prader-Willi syndrome (PWS). HindIII total-digest libraries were prepared in lambda phage Charon 21A from flow-sorted inverted duplicated no. 15 human chromosomes and propagated on recombination-proficient (LE392) and recBC-, sbcB- (DB1257) bacteria. Twelve distinct chromosome 15-specific probes have been isolated. Eight localized to the region 15q11----13. Four of these eight sublocalized to band 15q11. 2 and are shown to be deleted in DNA of one of two patients examined with the PWS. Heteroduplex analysis of two of these clones, which grew on DB1257 but not on LE392, revealed stem-loop structures in the inserts, indicative of inverted, repeated DNA elements. Such DNA repeats might account for some of the cloning instability of DNA segments from proximal 15q. Analysis of the genetic and physical instability associated with the repeated sequences we have isolated from band 15q11. 2 may elucidate the molecular basis for the instability of this chromosomal region in patients with the PWS or other diseases associated with chromosomal abnormalities in the proximal long arm of human chromosome 15 ",,,
6661,3012567,Prader-Willi syndrome,SpecificDisease,D011218
6662,3012567,Prader-Willi syndrome,SpecificDisease,D011218
6663,3012567,PWS,SpecificDisease,D011218
6664,3012567,PWS,SpecificDisease,D011218
6665,3012567,PWS,SpecificDisease,D011218
6666,3012567,chromosomal abnormalities,DiseaseClass,D002869
6668,7543316|t|Myotonic dystrophy: evidence for a possible dominant-negative RNA mutation.,,,
6669,"7543316|a|The trinucleotide expansion mutation causing myotonic dystrophy is in the 3 untranslated region of a protein kinase gene. The molecular mechanisms by which the expanded repeat causes the clinically variable and multisystemic disease, myotonic dystrophy, are not understood. It has been particularly difficult to rationalize the dominant inheritance with the fact that the expansion mutation lies outside of the protein-encoding gene elements, and should not be translated into protein. Here we use muscle biopsies from classical adult-onset myotonic dystrophy patients to study the accumulation of transcripts from both the normal and expanded DM kinase genes in patient muscle, and compare the results to normal and myopathic controls. We found relatively small decreases of DM kinase RNA in the total RNA pool from muscle; however, these reductions were not disease specific. Analysis of poly (A) + RNA showed dramatic decreases of both the mutant and normal DM kinase RNAs, and these changes were disease-specific. Our findings are consistent with a novel molecular pathogenetic mechanism for myotonic dystrophy  both the normal and expanded DM kinase genes are transcribed in patient muscle, but the abnormal expansion-containing RNA has a dominant effect on RNA metabolism by preventing the accumulation of poly (A) + RNA. The ability of the expansion mutation to alter accumulation of poly (A) + RNA in trans suggests that myotonic dystrophy may be the first example of a dominant-negative mutation manifested at the RNA level.. ",,,
6670,7543316,Myotonic dystrophy,SpecificDisease,D009223
6671,7543316,myotonic dystrophy,SpecificDisease,D009223
6672,7543316,multisystemic disease,DiseaseClass,D004194
6673,7543316,myotonic dystrophy,SpecificDisease,D009223
6674,7543316,myotonic dystrophy,Modifier,D009223
6675,7543316,DM,Modifier,D009223
6676,7543316,myopathic,Modifier,D009135
6677,7543316,DM,Modifier,D009223
6678,7543316,DM,Modifier,D009223
6679,7543316,myotonic dystrophy,SpecificDisease,D009223
6680,7543316,DM,Modifier,D009223
6681,7543316,myotonic dystrophy,SpecificDisease,D009223
6683,8004674|t|Isolation of the gene for McLeod syndrome that encodes a novel membrane transport protein.,,,
6684,"8004674|a|McLeod syndrome is an X-linked multisystem disorder characterized by abnormalities in the neuromuscular and hematopoietic systems. We have assembled a cosmid contig of 360 kb that encompasses the McLeod gene locus. A 50 kb deletion was detected by screening DNA from patients with radiolabeled whole cosmids, and two transcription units were identified within this deletion. The mRNA expression pattern of one of them, designated as XK, correlates closely to the McLeod phenotype. XK encodes a novel protein with structural characteristics of prokaryotic and eukaryotic membrane transport proteins. Nucleotide sequence analysis of XK from two unrelated McLeod patients has identified point mutations at conserved splice donor and acceptor sites. These findings provide direct evidence that XK is responsible for McLeod syndrome.. ",,,
6685,8004674,McLeod syndrome,SpecificDisease,OMIM:300842
6686,8004674,McLeod syndrome,SpecificDisease,OMIM:300842
6687,8004674,X-linked multisystem disorder,DiseaseClass,D040181
6688,8004674,McLeod,Modifier,OMIM:300842
6689,8004674,McLeod,Modifier,OMIM:300842
6690,8004674,McLeod,Modifier,OMIM:300842
6691,8004674,McLeod syndrome,SpecificDisease,OMIM:300842
6693,"10790204|t|Molecular basis of very long chain acyl-CoA dehydrogenase deficiency in three Israeli patients: identification of a complex mutant allele with P65L and K247Q mutations, the former being an exonic mutation causing exon 3 skipping.",,,
6694,"10790204|a|Very long chain acyl-CoA dehydrogenase (VLCAD) deficiency is a life-threatening disorder of mitochondrial fatty acid beta-oxidation. We identified four novel mutations in three unrelated patients. All patients had the severe childhood form of VLCAD deficiency with early onset and high mortality. Immunoblot analysis revealed that VLCAD protein was undetectable in patients 2 and 3, whereas normal-size VLCAD protein and an aberrant form of VLCAD (4kDa smaller) were detected in patient 1. As expected, null mutations were found in patients 2 and 3  patient 2 is homozygous for a frameshift mutation, del 4 bp at 798-801, and patient 3 is homozygous for a nonsense mutation 65C > A (S22X). Patient 1 was homozygous for a complex mutant allele containing two alterations, including a 194C > T transition (P65L) and 739A > C transversion (K247Q); in the case of P65L, the amino acid change does not reduce enzyme activity. However, the nucleotide change resulted in exon 3 skipping, whereas the latter K247Q mutation had a drastic effect on enzyme activity. We verified these events by in vivo splicing experiments and transient expression analysis of mutant cDNAs. The P65L mutation locates 11 bases upstream of a splice donor site of intron 3. This is an example of an exonic mutation which affects exon-splicing.. ",,,
6695,10790204,very long chain acyl-CoA dehydrogenase deficiency,SpecificDisease,C536353
6696,10790204,Very long chain acyl-CoA dehydrogenase (VLCAD) deficiency,SpecificDisease,C536353
6697,10790204,VLCAD deficiency,SpecificDisease,C536353
6699,10932179|t|Amino-terminal fragments of mutant huntingtin show selective accumulation in striatal neurons and synaptic toxicity.,,,
6700,"10932179|a|Huntington disease (HD) is caused by expansion of a glutamine repeat in the amino-terminal region of huntingtin. Despite its widespread expression, mutant huntingtin induces selective neuronal loss in striatal neurons. Here we report that, in mutant mice expressing HD repeats, the production and aggregation of N-terminal huntingtin fragments preferentially occur in HD-affected neurons and their processes and axonal terminals. N-terminal fragments of mutant huntingtin form aggregates and induce neuritic degeneration in cultured striatal neurons. N-terminal mutant huntingtin also binds to synaptic vesicles and inhibits their glutamate uptake in vitro. The specific processing and accumulation of toxic fragments of N-terminal huntingtin in HD-affected striatal neurons, especially in their neuronal processes and axonal terminals, may contribute to the selective neuropathology of HD.. ",,,
6701,10932179,Huntington disease,SpecificDisease,D006816
6702,10932179,HD,SpecificDisease,D006816
6703,10932179,HD,Modifier,D006816
6704,10932179,HD,Modifier,D006816
6705,10932179,neuritic degeneration,DiseaseClass,D009410
6706,10932179,HD,Modifier,D006816
6707,10932179,HD,SpecificDisease,D006816
6709,"8240110|t|Phenotypic variation including retinitis pigmentosa, pattern dystrophy, and fundus flavimaculatus in a single family with a deletion of codon 153 or 154 of the peripherin/RDS gene.",,,
6710,"8240110|a|BACKGROUND AND OBJECTIVES  Mutations of the peripherin/RDS gene have been reported in autosomal dominant retinitis pigmentosa, pattern macular dystrophy, and retinitis punctata albescens. We report herein the occurrence of three separate phenotypes within a single family with a novel 3-base pair deletion of codon 153 or 154 of the peripherin/RDS gene. DESIGN  Case reports with clinical features, fluorescein angiography, kinetic perimetry, electrophysiological studies, and molecular genetics. SETTING  University medical centers. PATIENTS  A 75-year-old woman, her two daughters (aged 44 and 50 years), and her 49-year-old son were screened for peripherin/RDS mutations because of the presence of multiple phenotypes within the same family. RESULTS  The mother presented at age 63 years with a profoundly abnormal electroretinogram (ERG) and adult-onset retinitis pigmentosa that progressed dramatically over 12 years, with marked loss of peripheral visual field. One daughter developed pattern macular dystrophy at age 31 years. At age 44 years, her ERG was moderately abnormal but her clinical disease was limited to the macula. Another daughter presented at age 42 years with macular degeneration and over 10 years developed the clinical picture of fundus flavimaculatus. Her peripheral visual field was preserved but her ERG was moderately abnormal. The son had onset of macular degeneration at age 44 years. Pericentral scotomas were present and the ERG was markedly abnormal. Fluorescein angiography revealed punctate pigment epithelial transmission defects. CONCLUSIONS  A 3-base pair deletion of codon 153 or 154 of the peripherin/RDS gene can produce clinically disparate phenotypes even within the same family.. ",,,
6711,8240110,retinitis pigmentosa,SpecificDisease,D012174
6712,8240110,pattern dystrophy,SpecificDisease,D008268
6713,8240110,fundus flavimaculatus,SpecificDisease,C535804
6714,8240110,autosomal dominant retinitis pigmentosa,SpecificDisease,D012174
6715,8240110,macular dystrophy,SpecificDisease,D008268
6716,8240110,retinitis punctata albescens,SpecificDisease,OMIM:136880
6717,8240110,retinitis pigmentosa,SpecificDisease,D012174
6718,8240110,pattern macular dystrophy,SpecificDisease,D008268
6719,8240110,macular degeneration,SpecificDisease,D008268
6720,8240110,fundus flavimaculatus,SpecificDisease,C535804
6721,8240110,macular degeneration,SpecificDisease,D008268
6722,8240110,Pericentral scotomas,SpecificDisease,D012607
6724,10441571|t|Missense mutation in the alternative splice region of the PAX6 gene in eye anomalies.,,,
6725,"10441571|a|The PAX6 gene is involved in ocular morphogenesis, and PAX6 mutations have been detected in various types of ocular anomalies, including aniridia, Peters anomaly, corneal dystrophy, congenital cataract, and foveal hypoplasia. The gene encodes a transcriptional regulator that recognizes target genes through its paired-type DNA-binding domain. The paired domain is composed of two distinct DNA-binding subdomains, the N-terminal subdomain (NTS) and the C-terminal subdomain (CTS), which bind respective consensus DNA sequences. The human PAX6 gene produces two alternative splice isoforms that have the distinct structure of the paired domain. The insertion, into the NTS, of 14 additional amino acids encoded by exon 5a abolishes the DNA-binding activity of the NTS and unmasks the DNA-binding ability of the CTS. Thus, exon 5a appears to function as a molecular switch that specifies target genes. We ascertained a novel missense mutation in four pedigrees with Peters anomaly, congenital cataract, Axenfeldt anomaly, and/or foveal hypoplasia, which, to our knowledge, is the first mutation identified in the splice-variant region. A T-- > A transition at the 20th nucleotide position of exon 5a results in a Val-- > Asp (GTC-- > GAC) substitution at the 7th codon of the alternative splice region. Functional analyses demonstrated that the V54D mutation slightly increased NTS binding and decreased CTS transactivation activity to almost half.. ",,,
6726,10441571,eye anomalies,DiseaseClass,D005124
6727,10441571,ocular anomalies,DiseaseClass,D005124
6728,10441571,aniridia,SpecificDisease,D015783
6729,10441571,Peters anomaly,SpecificDisease,C537884
6730,10441571,corneal dystrophy,SpecificDisease,D003317
6731,10441571,congenital cataract,SpecificDisease,D002386
6732,10441571,foveal hypoplasia,SpecificDisease,OMIM:136520
6733,10441571,Peters anomaly,SpecificDisease,C537884
6734,10441571,congenital cataract,SpecificDisease,D002386
6735,10441571,Axenfeldt anomaly,SpecificDisease,C535679
6736,10441571,foveal hypoplasia,SpecificDisease,OMIM:136520
6738,1673289|t|A detailed multipoint map of human chromosome 4 provides evidence for linkage heterogeneity and position-specific recombination rates.,,,
6739,"1673289|a|Utilizing the CEPH reference panel and genotypic data for 53 markers, we have constructed a 20-locus multipoint genetic map of human chromosome 4. New RFLPs are reported for four loci. The map integrates a high-resolution genetic map of 4p16 into a continuous map extending to 4q31 and an unlinked cluster of three loci at 4q35. The 20 linked markers form a continuous linkage group of 152 cM in males and 202 cM in females. Likely genetic locations are provided for 25 polymorphic anonymous sequences and 28 gene-specific RFLPs. The map was constructed employing the LINKAGE and CRIMAP computational methodologies to build the multipoint map via a stepwise algorithm. A detailed 10-point map of the 4p16 region constructed from the CEPH panel provides evidence for heterogeneity in the linkage maps constructed from families segregating for Huntington disease (HD). It additionally provides evidence for position-specific recombination frequencies in the telomeric region of 4p.. ",,,
6740,1673289,Huntington disease,SpecificDisease,D006816
6741,1673289,HD,SpecificDisease,D006816
6743,8566965|t|The murine homolog of the human breast and ovarian cancer susceptibility gene Brca1 maps to mouse chromosome 11D.,,,
6744,"8566965|a|The recently cloned human breast and ovarian cancer susceptibility gene, BRCA1, is located on human chromosome 17q21. We have isolated murine genomic clones containing Brca1 as a first step in generating a mouse model for the loss of BRCA1 function. A mouse genomic library was screened using probes corresponding to exon 11 of the human BRCA1 gene. Two overlapping mouse clones were identified that hybridized to human BRCA1 exons 9-12. Sequence analysis of 1. 4 kb of the region of these clones corresponding to part of human exon 11 revealed 72% nucleic acid identity but only 50% amino acid identity with the human gene. The longest of the mouse Brca1 genomic clones maps to chromosome 11D, as determined by two-color fluorescence in situ hybridization. The synteny to human chromosome 17 was confirmed by cohybridization with the mouse probe for the NF1-gene. This comparative study confirms that the relative location of the BRCA1 gene has been conserved between mice and humans. ",,,
6745,8566965,breast and ovarian cancer,Modifier,D061325
6746,8566965,breast and ovarian cancer,Modifier,D061325
6748,8101038|t|High residual arylsulfatase A (ARSA) activity in a patient with late-infantile metachromatic leukodystrophy.,,,
6749,"8101038|a|We identified a patient suffering from late-infantile metachromatic leukodystrophy (MLD) who has a residual arylsulfatase A (ARSA) activity of about 10%. Fibroblasts of the patient show significant sulfatide degradation activity exceeding that of adult MLD patients. Analysis of the ARSA gene in this patient revealed heterozygosity for two new mutant alleles  in one allele, deletion of C 447 in exon 2 leads to a frameshift and to a premature stop codon at amino acid position 105; in the second allele, a G-- > A transition in exon 5 causes a Gly309-- > Ser substitution. Transient expression of the mutant Ser309-ARSA resulted in only 13% enzyme activity of that observed in cells expressing normal ARSA. The mutant ARSA is correctly targeted to the lysosomes but is unstable. These findings are in contrast to previous results showing that the late-infantile type of MLD is always associated with the complete absence of ARSA activity. The expression of the mutant ARSA protein may be influenced by particular features of oligodendrocytes, such that the level of mutant enzyme is lower in these cells than in others.. ",,,
6750,8101038,late-infantile metachromatic leukodystrophy,SpecificDisease,D007966
6751,8101038,late-infantile metachromatic leukodystrophy,SpecificDisease,D007966
6752,8101038,MLD,SpecificDisease,D007966
6753,8101038,adult MLD,Modifier,D007966
6754,8101038,late-infantile type of MLD,SpecificDisease,D007966
6756,10802660|t|De novo deletions of SNRPN exon 1 in early human and mouse embryos result in a paternal to maternal imprint switch.,,,
6757,"10802660|a|Prader-Willi syndrome (PWS) is a neurogenetic disease characterized by infantile hypotonia, gonadal hypoplasia, obsessive behaviour and neonatal feeding difficulties followed by hyperphagia, leading to profound obesity. PWS is due to a lack of paternal genetic information at 15q11-q13 (ref. 2). Five imprinted, paternally expressed genes map to the PWS region, MKRN3 (ref. 3), NDN (ref. 4), NDNL1 (ref. 5), SNRPN (refs 6-8) and IPW (ref. 9), as well as two poorly characterized framents designated PAR-1 and PAR-5 (ref. 10). Imprinting of this region involves a bipartite imprinting centre (IC), which overlaps SNRPN (refs 10, 11). Deletion of the SNRPN promoter/exon 1 region (the PWS IC element) appears to impair the establishment of the paternal imprint in the male germ line and leads to PWS. Here we report a PWS family in which the father is mosaic for an IC deletion on his paternal chromosome. The deletion chromosome has acquired a maternal methylation imprint in his somatic cells. We have made identical findings in chimaeric mice generated from two independent embryonic stem (ES) cell lines harbouring a similar deletion. Our studies demonstrate that the PWS IC element is not only required for the establishment of the paternal imprint, but also for its postzygotic maintenance.. ",,,
6758,10802660,Prader-Willi syndrome,SpecificDisease,D011218
6759,10802660,PWS,SpecificDisease,D011218
6760,10802660,neurogenetic disease,DiseaseClass,D020271
6761,10802660,infantile hypotonia,SpecificDisease,D009123
6762,10802660,gonadal hypoplasia,SpecificDisease,D006058
6763,10802660,hyperphagia,SpecificDisease,D006963
6764,10802660,obesity,SpecificDisease,D009765
6765,10802660,PWS,SpecificDisease,D011218
6766,10802660,PWS,Modifier,D011218
6767,10802660,PWS,Modifier,D011218
6768,10802660,PWS,SpecificDisease,D011218
6769,10802660,PWS,Modifier,D011218
6770,10802660,PWS,Modifier,D011218
6772,1897530|t|Molecular characterization of two galactosemia mutations: correlation of mutations with highly conserved domains in galactose-1-phosphate uridyl transferase.,,,
6773,"1897530|a|Galactosemia is an autosomal recessive disorder of human galactose metabolism caused by deficiency of the enzyme galactose-1-phosphate uridyl transferase (GALT). The molecular basis of this disorder is at present not well understood. We report here two missense mutations which result in low or undetectable enzymatic activity. First, we identified at nucleotide 591 a transition which substitutes glutamine 188 by arginine. The mutated glutamine is not only highly conserved in evolution (conserved also in Escherichia coli and Saccharomyces cerevisiae), but is also two amino acid residues downstream from the active site histidine-proline-histidine triad and results in about 10% of normal enzymatic activity. The arginine 188 mutation is the most common galactosemia mutation characterized to date. It accounts for one-fourth of the galactosemia alleles studied. Second, we report the substitution of arginine 333 by tryptophan, caused by a transition at nucleotide 1025. The area surrounding this missense mutation is the most highly conserved domain in the homologous enzymes from E. coli, yeast, and humans, and this mutation results in undetectable enzymatic activity, suggesting that this is a severe mutation. This second mutation appears to be rare, since it was found only in the patient we sequenced. Our data provide further evidence for the heterogeneity of galactosemia at the molecular level, heterogeneity which might be related to the variable clinical outcome observed in this disorder.. ",,,
6774,1897530,galactosemia,Modifier,D005693
6775,1897530,Galactosemia,SpecificDisease,D005693
6776,1897530,autosomal recessive disorder of human galactose metabolism,DiseaseClass,D005693
6777,1897530,deficiency of the enzyme galactose-1-phosphate uridyl transferase,SpecificDisease,D005693
6778,1897530,galactosemia,Modifier,D005693
6779,1897530,galactosemia,Modifier,D005693
6780,1897530,galactosemia,SpecificDisease,D005693
6782,10078732|t|Neurophysiologic follow-up of long-term dietary treatment in adult-onset adrenoleukodystrophy.,,,
6783,"10078732|a|OBJECTIVE  To monitor the effects of dietary treatment in adult-onset adrenoleukodystrophy (ALD) by means of somatosensory evoked potentials (SEPs) and motor evoked potentials (MEPs). BACKGROUND  SEPs and MEPs have proved useful in revealing signs of progressively severe, central dying-back axonopathy in early stages of adult-onset ALD. METHODS  Eight patients with adult-onset ALD underwent clinical examination, brain and spine MRI, and SEP and MEP studies before and after 3 years of Lorenzos oil dietary therapy. RESULTS  Before treatment, brain MRI was normal in five patients. Three of these patients had pure spinal SEP abnormalities and in the remaining two patients SEPs showed signs of involvement of both the spinal and cerebral somatosensory tracts. After treatment, the three patients with pure spinal abnormalities showed clinical and neurophysiologic worsening, whereas the two patients with a more advanced stage of disease (exhibited by SEPs) showed substantially unchanged clinical and neurophysiologic features. The patients with abnormal brain MRI at the onset of treatment showed clinical and neurophysiologic worsening. CONCLUSIONS  Lorenzos oil therapy had no effect on patients with evidence of inflammatory brain lesions. Moreover, in patients without clear signs of inflammatory damage, this treatment does not modify significantly the natural course of the disease. However, because effective treatments should begin before the onset of severe neurologic symptoms, SEPs and MEPs should be considered to evaluate the effectiveness of other experimental treatments in the patient with a negative brain MRI.",,,
6784,10078732,adrenoleukodystrophy,SpecificDisease,D000326
6785,10078732,adrenoleukodystrophy,SpecificDisease,D000326
6786,10078732,ALD,SpecificDisease,D000326
6787,10078732,dying-back axonopathy,SpecificDisease,D016472
6788,10078732,ALD,SpecificDisease,D000326
6789,10078732,ALD,SpecificDisease,D000326
6790,10078732,spinal SEP abnormalities,DiseaseClass,D016472
6791,10078732,spinal abnormalities,DiseaseClass,D016472
6792,10078732,inflammatory brain lesions,DiseaseClass,D004660
6794,10577908|t|The molecular basis of Sjogren-Larsson syndrome: mutation analysis of the fatty aldehyde dehydrogenase gene.,,,
6795,"10577908|a|Sjogren-Larsson syndrome (SLS) is an autosomal recessive disorder characterized by ichthyosis, mental retardation, spasticity, and deficient activity of fatty aldehyde dehydrogenase (FALDH). To define the molecular defects causing SLS, we performed mutation analysis of the FALDH gene in probands from 63 kindreds with SLS. Among these patients, 49 different mutations-including 10 deletions, 2 insertions, 22 amino acid substitutions, 3 nonsense mutations, 9 splice-site defects, and 3 complex mutations-were found. All of the patients with SLS were found to carry mutations. Nineteen of the missense mutations resulted in a severe reduction of FALDH enzyme catalytic activity when expressed in mammalian cells, but one mutation (798G-- > C [K266N]) seemed to have a greater effect on mRNA stability. The splice-site mutations led to exon skipping or utilization of cryptic acceptor-splice sites. Thirty-seven mutations were private, and 12 mutations were seen in two or more probands of European or Middle Eastern descent. Four single-nucleotide polymorphisms (SNPs) were found in the FALDH gene. At least four of the common mutations (551C-- > T, 682C-- > T, 733G-- > A, and 798 + 1delG) were associated with multiple SNP haplotypes, suggesting that these mutations originated independently on more than one occasion or were ancient SLS genes that had undergone intragenic recombination. Our results demonstrate that SLS is caused by a strikingly heterogeneous group of mutations in the FALDH gene and provide a framework for understanding the genetic basis of SLS and the development of DNA-based diagnostic tests.. ",,,
6796,10577908,Sjogren-Larsson syndrome,SpecificDisease,D016111
6797,10577908,Sjogren-Larsson syndrome,SpecificDisease,D016111
6798,10577908,SLS,SpecificDisease,D016111
6799,10577908,autosomal recessive disorder,DiseaseClass,D030342
6800,10577908,ichthyosis,DiseaseClass,D007057
6801,10577908,mental retardation,DiseaseClass,D008607
6802,10577908,spasticity,DiseaseClass,D009128
6803,10577908,deficient activity of fatty aldehyde dehydrogenase,SpecificDisease,D016111
6804,10577908,SLS,SpecificDisease,D016111
6805,10577908,SLS,SpecificDisease,D016111
6806,10577908,SLS,SpecificDisease,D016111
6807,10577908,SLS,Modifier,D016111
6808,10577908,SLS,SpecificDisease,D016111
6809,10577908,SLS,SpecificDisease,D016111
6811,"7055648|t|Severe-glucose-6-phosphate dehydrogenase (G6PD) deficiency associated with chronic hemolytic anemia, granulocyte dysfunction, and increased susceptibility to infections: description of a new molecular variant (G6PD Barcelona).",,,
6812,"7055648|a|Molecular, kinetic, and functional studies were carried out on erythrocytes and leukocytes in a Spanish male with G6PD deficiency, congenital nonspherocytic hemolytic anemia (CNSHA), and increased susceptibility to infections. G6PD activity was absent in patients red cells and was about 2% of normal in leukocytes. Molecular studies using standard methods (WHO, 1967) showed G6PD in the patient to have a slightly fast electrophoretic mobility at pH 8. 0 with otherwise normal properties (heat stability at 46 degrees C, apparent affinity for substrates, optimum pH, and utilization of substrate analogues). Other tests showed the patients granulocytes to engulf latex particles normally, but to have impaired reduction of nitroblue tetrazolium and ferricytochrome-c as well as reduced iodination. Chemotaxis and random migration of the patients granulocytes were normal as were myeloperoxidase, leukocyte alkaline phosphatase (LAP), and ultrastructural features. The molecular characteristics of G6PD in the patient differed from those of all previously reported variants associated with CNSHA, so the present variant was provisionally called G6PD Barcelona to distinguish it from other G6PD variants previously described. Possible mechanisms for the severe deficiency of G6PD in erythrocytes and granulocytes was investigated by studies on the immunologic specific activity of the mutant enzyme. ",,,
6813,7055648,Severe-glucose-6-phosphate dehydrogenase (G6PD) deficiency,SpecificDisease,D005955
6814,7055648,hemolytic anemia,SpecificDisease,D000743
6815,7055648,granulocyte dysfunction,DiseaseClass,D007960
6816,7055648,G6PD deficiency,SpecificDisease,D005955
6817,7055648,congenital nonspherocytic hemolytic anemia,SpecificDisease,D000746
6818,7055648,CNSHA,SpecificDisease,D000746
6819,7055648,CNSHA,SpecificDisease,D000746
6820,7055648,deficiency of G6PD,SpecificDisease,D005955
6822,8162071|t|Mutations at the PAX6 locus are found in heterogeneous anterior segment malformations including Peters' anomaly.,,,
6823,"8162071|a|Mutation or deletion of the PAX6 gene underlies many cases of aniridia. Three lines of evidence now converge to implicate PAX6 more widely in anterior segment malformations including Peters anomaly. First, a child with Peters anomaly is deleted for one copy of PAX6. Second, affected members of a family with dominantly inherited anterior segment malformations, including Peters anomaly are heterozygous for an R26G mutation in the PAX6 paired box. Third, a proportion of Sey/+ Smalleye mice, heterozygous for a nonsense mutation in murine Pax-6, have an ocular phenotype resembling Peters anomaly. We therefore propose that a variety of anterior segment anomalies may be associated with PAX6 mutations.. ",,,
6824,8162071,anterior segment malformations,DiseaseClass,C537775
6825,8162071,Peters' anomaly,SpecificDisease,C537884
6826,8162071,aniridia,SpecificDisease,D015783
6827,8162071,anterior segment malformations,DiseaseClass,C537775
6828,8162071,Peters anomaly,SpecificDisease,C537884
6829,8162071,Peters anomaly,SpecificDisease,C537884
6830,8162071,anterior segment malformations,DiseaseClass,C537775
6831,8162071,Peters anomaly,SpecificDisease,C537884
6832,8162071,Peters anomaly,SpecificDisease,C537884
6833,8162071,anterior segment anomalies,DiseaseClass,C537775
6835,"10364525|t|In Swedish families with hereditary prostate cancer, linkage to the HPC1 locus on chromosome 1q24-25 is restricted to families with early-onset prostate cancer.",,,
6836,"10364525|a|Prostate cancer clusters in some families, and an estimated 5% -10% of all cases are estimated to result from inheritance of prostate cancer-susceptibility genes. We previously reported evidence of linkage to the 1q24-25 region (HPC1) in 91 North American and Swedish families each with multiple cases of prostate cancer (Smith et al. 1996). In the present report we analyze 40 (12 original and 28 newly identified) Swedish families with hereditary prostate cancer (HPC) that, on the basis of 40 markers spanning a 25-cM interval within 1q24-25, have evidence of linkage. In the complete set of families, a maximum two-point LOD score of 1. 10 was observed at D1S413 (at a recombination fraction [theta] of. 1), with a maximum NPL (nonparametric linkage) Z score of 1. 64 at D1S202 (P =. 05). The evidence of linkage to this region originated almost exclusively from the subset of 12 early-onset (age < 65 years) families, which yielded a maximum LOD score of 2. 38 at D1S413 (straight theta = 0) and an NPL Z score of 1. 95 at D1S422 (P =. 03). Estimates from heterogeneity tests suggest that, within Sweden, as many as 50% of early-onset families had evidence of linkage to the HPC1 region. These results are consistent with the hypothesis of linkage to HPC1 in a subset of families with prostate cancer, particularly those with an early age at diagnosis. ",,,
6837,10364525,hereditary prostate cancer,SpecificDisease,C537243
6838,10364525,prostate cancer,SpecificDisease,D011471
6839,10364525,Prostate cancer,SpecificDisease,D011471
6840,10364525,prostate cancer,SpecificDisease,D011471
6841,10364525,hereditary prostate cancer,SpecificDisease,C537243
6842,10364525,HPC,SpecificDisease,C537243
6843,10364525,prostate cancer,SpecificDisease,D011471
6845,2037285|t|Localisation of the myotonic dystrophy locus to 19q13.2-19q13.3 and its relationship to twelve polymorphic loci on 19q.,,,
6846,"2037285|a|The order of fourteen polymorphic markers localised to the long arm of human chromosome 19 has been established by multipoint mapping in a set of 40 CEPH (Centre dEtude de Polymorphisme Humain, Paris) reference families. We report here the linkage relationship of the myotonic dystrophy (DM) locus to twelve of these markers as studied in 45 families with DM. The resulting genetic map is supported by the localisation of the DNA markers in a panel of somatic cell hybrids. Ten of the twelve markers have been shown to be proximal to the DM gene and two, PRKCG and D19S22, distal but at distances of approximately 25 cM and 15 cM, respectively. The closest proximal markers are APOC2 (apolipoprotein C-II) and CKM (creatine kinase, muscle) approximately 3 cM and 2 cM from the DM gene respectively, in the order APOC2-CKM-DM. The distance between APOC2, CKM and DM (of the order of 2 million base pairs) and their known orientation should permit directional chromosome walking and jumping. The data presented here should enable us to determine whether or not new markers are distal to APOC2/CKM and thus potentially flank the DM gene.. ",,,
6847,2037285,myotonic dystrophy,Modifier,D009223
6848,2037285,myotonic dystrophy,Modifier,D009223
6849,2037285,DM,Modifier,D009223
6850,2037285,DM,SpecificDisease,D009223
6851,2037285,DM,Modifier,D009223
6852,2037285,DM,Modifier,D009223
6853,2037285,DM,SpecificDisease,D009223
6854,2037285,DM,Modifier,D009223
6856,10712225|t|A recurrent expansion of a maternal allele with 36 CAG repeats causes Huntington disease in two sisters.,,,
6857,"10712225|a|Large intergenerational repeat expansions of the CAG trinucleotide repeat in the HD gene have been well documented for the male germline. We describe a recurrent large expansion of a maternal allele with 36 CAG repeats (to 66 and 57 repeats, respectively, in two daughters) associated with onset of Huntington disease (HD) in the second and third decade in a family without history of HD. Our findings give evidence of a gonadal mosaicism in the unaffected mother. We hypothesize that large expansions also occur in the female germline and that a negative selection of oocytes with long repeats might explain the different instability behavior of the male and the female germlines.. ",,,
6858,10712225,Huntington disease,SpecificDisease,D006816
6859,10712225,HD,Modifier,D006816
6860,10712225,Huntington disease,SpecificDisease,D006816
6861,10712225,HD,SpecificDisease,D006816
